OPAQUE_CONST_91,977
x86_SETBE,978
x86_PSLLQ,979
x86_PINSRW,980
x86_PSLLW,981
x86_PSRLW,982
x86_PSRLDQ,983
x86_FICOMP,984
x86_GS,985
x86_SETGE,986
x86_SETLE,987
x86_CMOVG,988
x86_REPNE,989
SCASB,990
x86_TZCNT,991
x86_CBW,992
x86_FCOMPI,993
0x4,994
x86_FISUB,995
x86_PAVGB,996
0xe2d0aaaf,997
x86_FRSTOR,998
0xcbd6066a,999
0xb13287fc,1000
x86_FCOMI,1001
0x6,1002
0xebb68eef,1003
0xe2e9ccdb,1004
JGE,1005
0x9866bd01,1006
0xa006da83,1007
0xa776bac9,1008
0x96b48282,1009
x86_PCMPEQD,1010
x86_PACKSSWB,1011
x86_FIDIVR,1012
x86_FUCOMP,1013
x86_NOTRACK,1014
JMP,1015
0xa4a32f8a,1016
0x9b015982,1017
0x90dc6c65,1018
0x977ce9bf,1019
0xe5bc2016,1020
x86_FSINCOS,1021
0xb59daa1c,1022
0xfa31a82f,1023
x86_CVTPS2PI,1024
0xc3a1dd77,1025
0xaf18129e,1026
0xf040fa8e,1027
x86_SETNP,1028
0xaa37ccf5,1029
x86_SETS,1030
x86_FPATAN,1031
0xa868d5a1,1032
x86_FDIVRP,1033
x86_FUCOMI,1034
0xd99d09b0,1035
x86_FCMOVE,1036
x86_FUCOM,1037
0xca59f552,1038
0xd79b378f,1039
x86_CMOVNO,1040
x86_PMINUB,1041
0x86dbd159,1042
x86_STOSW,1043
0x88e582dc,1044
x86_PAVGW,1045
0xf8bdff74,1046
x86_MOVSW,1047
0xd0db0f29,1048
0xe012ddfa,1049
0xc75cd497,1050
0xd20c7e7f,1051
x86_PMULHUW,1052
0xe39b20b7,1053
0x826222d2,1054
0x9f1aa0c2,1055
0xc7a228ef,1056
0xd75ea121,1057
x86_PADDSB,1058
0x88763dd1,1059
0xbce13338,1060
0xc33a215a,1061
x86_FLDL2E,1062
0xa258d538,1063
x86_BTR,1064
SUB,1065
0xf7639596,1066
0xc6265873,1067
0x82c5751b,1068
0xa5dfa71a,1069
0x88950e1a,1070
x86_PUNPCKLBW,1071
0x88ae4e47,1072
0xec44aa4a,1073
0x967dfdf5,1074
0xff4dd5d6,1075
0xbe90ea9d,1076
0x80826393,1077
x86_PUNPCKHBW,1078
0xaf9b2221,1079
0xc8a1e9a2,1080
0xa78e2ac7,1081
0xf1ba243f,1082
JL,1083
0x8215ef85,1084
0x82eb9a73,1085
x86_CMOVNP,1086
0xbbf18e37,1087
SCASD,1088
x86_FTST,1089
0x89c1e497,1090
0xd7d0d1bc,1091
0xffffb95e,1092
0xac9114b7,1093
x86_CMOVO,1094
0x9dea10b2,1095
0xbdca6a4c,1096
0xa9c709d5,1097
0xf0e0af17,1098
0xdaee9b69,1099
0x90ba240c,1100
XOR,1101
0x86c5ba9e,1102
0xa511d288,1103
0xe7455058,1104
0xfd34842a,1105
x86_FXAM,1106
x86_FYL2XP1,1107
0xcbabeb4b,1108
0xa6c980c8,1109
0xa1fd0768,1110
JA,1111
0xdcbf1e28,1112
x86_ANDNPS,1113
0x970dd440,1114
x86_PSUBQ,1115
0xcacd832f,1116
0xb3b804ca,1117
0xcaef3513,1118
0xa5057b81,1119
0xf4eb90ea,1120
x86_PEXTRW,1121
XCHG,1122
0xad5cae5a,1123
0x9201c59e,1124
0xa02d0ff1,1125
0x9e8364b3,1126
0xad3016e2,1127
CMPSD,1128
0xeb392d80,1129
0xa9140779,1130
0xeac64cdc,1131
0xbeb65104,1132
x86_FNCLEX,1133
0xbd3943db,1134
OR,1135
0x84956de9,1136
0xfdf3e89e,1137
0x863c6af4,1138
0xcecc4f8f,1139
x86_PSUBW,1140
0xfffff87a,1141
0xf53f5202,1142
0xd872ccfb,1143
CMPSB,1144
0xd2cde712,1145
x86_FCOMPP,1146
0xf452a0bc,1147
0xd9c596e2,1148
0xe78c2f05,1149
0xfccdbcae,1150
x86_LODSW,1151
0x8ff01c3f,1152
0xb31f5075,1153
x86_SYSENTER,1154
0xd1dc7e4f,1155
0xc2924c97,1156
x86_FYL2X,1157
0xfa2d8aec,1158
0x82a8c518,1159
0xbf3b3d9e,1160
0x910365c9,1161
x86_REPE,1162
0xfba588ef,1163
0xd1389932,1164
0xc67fe7c0,1165
x86_MOVHPS,1166
0xbb2bdb06,1167
0xf6c83039,1168
0xab85b23b,1169
x86_FFREEP,1170
0xceeae0e5,1171
x86_WBINVD,1172
0xc6f31fa3,1173
0xd5d54eba,1174
x86_PUNPCKLWD,1175
x86_CMPXCHG,1176
x86_FCOS,1177
0x959cd9b5,1178
x86_CVTTPS2PI,1179
0xf58a6083,1180
0x966d77b7,1181
0x99ced986,1182
0xfb8f5a2c,1183
0x87cd36ef,1184
x86_RETF,1185
x86_PADDUSW,1186
0xe0f004a5,1187
0xdd706098,1188
0xed38cb2d,1189
0x8cb6a0ca,1190
0xc84d209e,1191
x86_PSUBSB,1192
0xb3e98fb0,1193
0xcc0c0e2c,1194
0xe5168f6e,1195
x86_RSQRTPS,1196
0xa9b0d80f,1197
0xd083664f,1198
x86_SETL,1199
0xb2f34f2a,1200
0x9c490738,1201
0xba57d860,1202
0x804bf692,1203
0xaa283c8e,1204
x86_PAUSE,1205
0xf0bd7f08,1206
0xfb989a5f,1207
0xe3af75ee,1208
0xa01653ef,1209
x86_IRET,1210
0x8fa81394,1211
x86_MOVNTPS,1212
0xa8af4d85,1213
0xbc003159,1214
0xaff8d33e,1215
x86_FPREM,1216
0xfd5cc899,1217
x86_PADDUSB,1218
0x9ec903a6,1219
x86_MOVLPS,1220
0xdb1cf1d4,1221
0xe4849a67,1222
0xf7ef7f59,1223
0xa09dbe94,1224
0x972c6a15,1225
0xd163b257,1226
x86_BTS,1227
x86_SCASW,1228
0xe84e66d6,1229
x86_PSRAW,1230
0xc64b8e63,1231
0xfbb7fdff,1232
0x9bf75995,1233
0xa1626b2c,1234
x86_PUNPCKHWD,1235
0xad0426e0,1236
JLE,1237
x86_RDMSR,1238
0xe4afc5f2,1239
0xfb11fac7,1240
0xc274c517,1241
0xf9f21597,1242
0xb43c4ce2,1243
SCASW,1244
0xdd053927,1245
0xd3296ee8,1246
0x84418085,1247
0x96b6d0ea,1248
0x94748ce9,1249
0xd3396ab8,1250
